_id,path,sentence,api_sentence,time,location,sex,compare,wer_autosub_whisper,visitted,gold_sentence,labeled,humman,date_labeld
65a87755afb5b9407bed9d48,audios/Truyền_hình_Quảng_Ngãi/ban_tin_thoi_tiet_1601_thoi_tiet_quang_ngai_ngay_mai/1326456630840356319_207616_212088.wav,thông tin dự báo thời tiết trên đất liền khu vực từ đà nẵng đến bình thuận trong 10 ngày tới,"Thông tin dự báo thời tiết trên đất liền, khu vực từ Đà Nẵng đến Bình Thuận trong 10 ngày tới.",4.472,nam,nam,true,0,true,"Thông tin dự báo thời tiết trên đất liền, khu vực từ Đà Nẵng đến Bình Thuận trong 10 ngày tới.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a87763afb5b9407bed9d4a,audios/Truyền_hình_Quảng_Ngãi/ban_tin_thoi_tiet_1601_thoi_tiet_quang_ngai_ngay_mai/1326456630840356319_222464_228728.wav,gió đông bắc cấp 2 cấp 3 nhiệt độ thấp nhất từ 21 đến 24 độ c nhiệt độ cao nhất phía bắc,"Gió Đông Bắc cấp 2, cấp 3, nhiệt độ thấp nhất từ 21 đến 24 độ C, nhiệt độ cao nhất phía Bắc.",6.264,nam,nam,true,0,true,"Gió Đông Bắc cấp 2, cấp 3, nhiệt độ thấp nhất từ 21 đến 24 độ C, nhiệt độ cao nhất phía Bắc.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8781eafb5b9407bed9d64,audios/Truyền_hình_Quảng_Ngãi/chat_luong_van_hoa_thanh_nien_du_dieu_kien_nhap_ngu_nang_cao__ptq/6871476263772869203_98304_107640.wav,trong năm 2024 trong tổng số hàng ngàn thanh niên qua khám tuyển đủ điều kiện sức khỏe nhập ngũ có gần 20% thanh niên có trình độ đại học cao đẳng,"Trong năm 2024, trong tổng số hàng ngàn thanh niên qua khám tuyển đủ điều kiện sức khỏe nhập ngũ, có gần 20% thanh niên có trình độ đại học, cao đẳng.",9.3360625,nam,nam,true,0,true,"Trong năm 2024, trong tổng số hàng ngàn thanh niên qua khám tuyển đủ điều kiện sức khỏe nhập ngũ, có gần 20% thanh niên có trình độ đại học, cao đẳng.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a87860afb5b9407bed9d6f,audios/Truyền_hình_Quảng_Ngãi/chat_luong_van_hoa_thanh_nien_du_dieu_kien_nhap_ngu_nang_cao__ptq/6871476263772869203_140032_141944.wav,và có 49 thanh niên,Và có 49 thanh niên.,1.912,nam,nam,true,0,true,Và có 49 thanh niên.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8789eafb5b9407bed9d78,audios/Truyền_hình_Quảng_Ngãi/tam_dung_giang_day_thay_giao_day_lai_o_to_vi_pham_nong_do_con___ptq/6026285956402885755_1024_8312.wav,hiệu trưởng trường trung cấp nghề hưng đô thanh hóa đã tạm dừng việc giảng dạy tại trường đối với giáo viên vi phạm nồng độ cồn khi chở 3 học viên,"Hiệu trưởng Trường Trung cấp nghề Hưng Đô, Thanh Hóa đã tạm dừng việc giảng dạy tại trường đối với giáo viên vi phạm nồng độ cồn khi chở 3 học viên.",7.2880625,nam,nam,true,0,true,"Hiệu trưởng Trường Trung cấp nghề Hưng Đô, Thanh Hóa đã tạm dừng việc giảng dạy tại trường đối với giáo viên vi phạm nồng độ cồn khi chở 3 học viên.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a878bcafb5b9407bed9d7b,audios/Truyền_hình_Quảng_Ngãi/tam_dung_giang_day_thay_giao_day_lai_o_to_vi_pham_nong_do_con___ptq/6026285956402885755_35072_38520.wav,trên xe chở theo 3 học viên từ nghi sơn đến trường đại học,Trên xe chở theo 3 học viên từ Nghi Sơn đến trường Đại học.,3.4480625,nam,nam,true,0,true,Trên xe chở theo 3 học viên từ Nghi Sơn đến trường Đại học.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a87956afb5b9407bed9d8f,audios/Truyền_hình_Quảng_Ngãi/quang_ngai_du_kien_hang_tram_vi_tri_phat_trien_cac_du_an_nha_o__ptq/-4825743190483916166_96768_102520.wav,là 184 căn nhà công vụ bố trí cho giáo viên tới công tác tại các khu vực nông thôn miền núi,"Là 184 căn nhà công vụ. Bố trí cho giáo viên tới công tác tại các khu vực nông thôn, miền núi.",5.7520625,nam,nam,true,0,true,"Là 184 căn nhà công vụ. Bố trí cho giáo viên tới công tác tại các khu vực nông thôn, miền núi.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a879e2afb5b9407bed9d9f,audios/Truyền_hình_Quảng_Ngãi/canh_dong_hoa_nghia_ha_ruc_ro_don_du_khach__ptq/-1736960411154764172_35072_42872.wav,cánh đồng hoa ở xã nghĩa hà được đầu tư khoảng 300 triệu đồng hoàn thành trong 4 tháng một sản phẩm du lịch thân thiện gần gũi với thiên nhiên,"Cánh đồng hoa ở xã Nghĩa Hà được đầu tư khoảng 300 triệu đồng, hoàn thành trong 4 tháng. Một sản phẩm du lịch thân thiện, gần gũi với thiên nhiên.",7.8,nam,nam,true,0,true,"Cánh đồng hoa ở xã Nghĩa Hà được đầu tư khoảng 300 triệu đồng, hoàn thành trong 4 tháng. Một sản phẩm du lịch thân thiện, gần gũi với thiên nhiên.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a87a6eafb5b9407bed9db3,audios/Đài_Phát_thanh__Truyền_hình_Quảng_Trị/nhieu_dien_tich_cay_cao_su_o_cam_lo_bi_benh_la_gay_hai__truyen_hinh_quang_tri/8962459800360148974_7424_11640.wav,bởi hàng chục hecta cao su trên 10 năm tuổi đang trong thời kỳ khai thác,Bởi hàng chục hecta cao su trên 10 năm tuổi đang trong thời kỳ khai thác.,4.2160625,nam,nam,true,0,true,Bởi hàng chục hecta cao su trên 10 năm tuổi đang trong thời kỳ khai thác.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a87fb8afb5b9407bed9e7a,audios/Đài_Phát_thanh__Truyền_hình_Quảng_Trị/dinh_huong_cho_hoc_sinh_sinh_vien_ve_su_dung_mang_xa_hoi___truyen_hinh_quang_tri/1334530798564240344_95232_98168.wav,sau giờ thi kết thúc học kỳ 1 năm học 2023,"Sau giờ thi, kết thúc học kỳ 1 năm học 2023.",2.936,nam,nam,true,0,true,"Sau giờ thi, kết thúc học kỳ 1 năm học 2023.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a87fbaafb5b9407bed9e7b,audios/Đài_Phát_thanh__Truyền_hình_Quảng_Trị/dinh_huong_cho_hoc_sinh_sinh_vien_ve_su_dung_mang_xa_hoi___truyen_hinh_quang_tri/1334530798564240344_98304_99192.wav,2024,2024.,0.8880625,nam,nam,true,0,true,2024.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8866fafb5b9407bed9f8d,audios/Đài_Phát_thanh__Truyền_hình_Quảng_Trị/dinh_huong_cho_hoc_sinh_sinh_vien_ve_su_dung_mang_xa_hoi___truyen_hinh_quang_tri/1334530798564240344_1112319_1113207.wav,311,311,0.8880625,nam,nam,true,0,true,311,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a88912afb5b9407bed9fef,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/van_de_quan_tam_hieu_qua_tu_mot_de_an_chuyen_hoa_dia_ban_ma_tuy_vung_bien/3862515922275303007_29184_38264.wav,trong đó có 12 xã với 53 thôn biên giới có 77% là người đồng bào dân tộc thiểu số đời sống đa phần người dân trên địa bàn còn nhiều khó khăn,"Trong đó có 12 xã với 53 thôn biên giới, có 77% là người đồng bào dân tộc thiểu số. Đời sống đa phần người dân trên địa bàn còn nhiều khó khăn.",9.08,nam,nam,true,0,true,"Trong đó có 12 xã với 53 thôn biên giới, có 77% là người đồng bào dân tộc thiểu số. Đời sống đa phần người dân trên địa bàn còn nhiều khó khăn.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a88ea0afb5b9407beda0ae,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/trang_truyen_hinh_dia_phuong__huong_tra____1612024/8161454574336657587_321791_323191.wav,và 5 chương trình trọng điểm,và 5 chương trình trọng điểm.,1.4,nam,nam,true,0,true,và 5 chương trình trọng điểm.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a89176afb5b9407beda114,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/hue_ngay_moi_17012024__thu_tu_/5501964063827741089_26112_27512.wav,năm 2024,năm 2024.,1.4,nam,nam,true,0,true,năm 2024.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a895b4afb5b9407beda1a1,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/hue_ngay_moi_17012024__thu_tu_/5501964063827741089_831231_832375.wav,năm 2023,năm 2023.,1.144,nam,nam,true,0,true,năm 2023.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8978cafb5b9407beda1d8,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/hue_ngay_moi_17012024__thu_tu_/5501964063827741089_1167103_1168247.wav,đã được 3 tháng,Đã được 3 tháng.,1.144,nam,nam,true,0,true,Đã được 3 tháng.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a898efafb5b9407beda209,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/hue_ngay_moi_17012024__thu_tu_/5501964063827741089_1383168_1388920.wav,kết luận điều tra cho thấy từ ngày 4 tháng 3 năm 2020 đến ngày 1 tháng 9 năm 2020,"Kết luận điều tra cho thấy, từ ngày 4 tháng 3 năm 2020 đến ngày 1 tháng 9 năm 2020..",5.7520625,nam,nam,true,0,true,"Kết luận điều tra cho thấy, từ ngày 4 tháng 3 năm 2020 đến ngày 1 tháng 9 năm 2020..",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a89abcafb5b9407beda23c,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/se_chia_voi_nguoi_dan_co_hoan_canh_kho_khan_thong_qua_tang_so_bhxh_va_the_bhyt/-8656394671185111444_87040_87928.wav,đã được 3 tháng,Đã được 3 tháng,0.888,nam,nam,true,0,true,Đã được 3 tháng,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a89afcafb5b9407beda244,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/se_chia_voi_nguoi_dan_co_hoan_canh_kho_khan_thong_qua_tang_so_bhxh_va_the_bhyt/-8656394671185111444_125184_128120.wav,đến ngày 30 tháng 6 năm 2024,"Đến ngày 30 tháng 6 năm 2024.,",2.9360625,nam,nam,true,0,true,"Đến ngày 30 tháng 6 năm 2024.,",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a89c50afb5b9407beda273,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/chuong_trinh_thoi_su___toi_16012024__thu_ba_/7871509990459938004_41472_42872.wav,năm 2024,năm 2024.,1.4,nam,nam,true,0,true,năm 2024.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a89d0dafb5b9407beda28a,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/chuong_trinh_thoi_su___toi_16012024__thu_ba_/7871509990459938004_243712_247416.wav,tương ứng với nguồn tăng thu ngân sách trung ương năm 2022,Tương ứng với nguồn tăng thu ngân sách trung ương năm 2022.,3.704,nam,nam,true,0,true,Tương ứng với nguồn tăng thu ngân sách trung ương năm 2022.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8a410afb5b9407beda36a,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/chuong_trinh_thoi_su___toi_16012024__thu_ba_/7871509990459938004_1411072_1414008.wav,với tổng giá trị 1 tỷ 477 triệu đồng,Với tổng giá trị 1 tỷ 477 triệu đồng.,2.936,nam,nam,true,0,true,Với tổng giá trị 1 tỷ 477 triệu đồng.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8aa10afb5b9407beda423,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/chuong_trinh_thoi_su___trua_17012024__thu_tu_/-6575562398944575634_397823_400247.wav,giới thiệu việc làm thành công cho 870 người,Giới Thiệu Việc Làm Thành Công cho 870 người.,2.424,nam,nam,true,0,true,Giới Thiệu Việc Làm Thành Công cho 870 người.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8ae53afb5b9407beda4ad,audios/Truyền_hình_Thừa_Thiên_Huế_TRT/chuong_trinh_thoi_su___trua_17012024__thu_tu_/-6575562398944575634_994559_996215.wav,và đi 1000 km trở lên,và đi 1.000 km trở lên.,1.6560625,nam,nam,true,0,true,và đi 1.000 km trở lên.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8b33fafb5b9407beda556,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_sang_1712024/-5946436158616777524_23296_27768.wav,ngày 17 tháng 1 năm 2024 chương trình có những nội dung chính sau đây,Ngày 17 tháng 1 năm 2024.. Chương trình có những nội dung chính sau đây.,4.472,nam,nam,true,0,true,Ngày 17 tháng 1 năm 2024.. Chương trình có những nội dung chính sau đây.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8b39dafb5b9407beda561,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_sang_1712024/-5946436158616777524_105216_114552.wav,tương ứng với nguồn tăng thu ngân sách trung ương năm 2022 cho các nhiệm vụ dự án đầu tư công và bổ sung kế hoạch đầu tư công trung hạn cho tập đoàn,"Tương ứng với nguồn tăng thu ngân sách trung ương năm 2022 cho các nhiệm vụ, dự án đầu tư công và bổ sung kế hoạch đầu tư công trung hạn cho Tập đoàn.",9.3360625,nam,nam,true,0,true,"Tương ứng với nguồn tăng thu ngân sách trung ương năm 2022 cho các nhiệm vụ, dự án đầu tư công và bổ sung kế hoạch đầu tư công trung hạn cho Tập đoàn.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8b607afb5b9407beda5ab,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_sang_1712024/-5946436158616777524_422911_426359.wav,theo đó năm 2023 ủy ban nhân dân xã xuân long,"Theo đó, năm 2023, Ủy ban Nhân dân xã Xuân Long.",3.448,nam,nam,true,0,true,"Theo đó, năm 2023, Ủy ban Nhân dân xã Xuân Long.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8b638afb5b9407beda5b1,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_sang_1712024/-5946436158616777524_454143_456567.wav,đến tháng 12 năm 2025,đến tháng 12 năm 2025.,2.424,nam,nam,true,0,true,đến tháng 12 năm 2025.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8b959afb5b9407beda61c,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_sang_1712024/-5946436158616777524_937215_941431.wav,để thực hiện hiệu quả công tác đoàn và phong trào thanh thiếu nhi năm 2024,Để thực hiện hiệu quả công tác Đoàn và phong trào thanh thiếu nhi năm 2024..,4.2160625,nam,nam,true,0,true,Để thực hiện hiệu quả công tác Đoàn và phong trào thanh thiếu nhi năm 2024..,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8b95fafb5b9407beda61d,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_sang_1712024/-5946436158616777524_941567_945015.wav,tỉnh đoàn đưa ra 5 nhóm nhiệm vụ trọng tâm 12 chỉ tiêu cơ bản,"Tỉnh đoàn đưa ra 5 nhóm nhiệm vụ trọng tâm, 12 chỉ tiêu cơ bản.",3.4480625,nam,nam,true,0,true,"Tỉnh đoàn đưa ra 5 nhóm nhiệm vụ trọng tâm, 12 chỉ tiêu cơ bản.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8b963afb5b9407beda61e,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_sang_1712024/-5946436158616777524_945151_946551.wav,và 8 nhóm giải pháp chính,và 8 nhóm giải pháp chính.,1.4,nam,nam,true,0,true,và 8 nhóm giải pháp chính.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8b9b3afb5b9407beda629,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_sang_1712024/-5946436158616777524_993023_998007.wav,khép lại năm 2023 với những dấu ấn trong công tác đoàn và phong trào thanh thiếu nhi,Khép lại năm 2023 với những dấu ấn trong công tác Đoàn và phong trào thanh thiếu nhi.,4.984,nam,nam,true,0,true,Khép lại năm 2023 với những dấu ấn trong công tác Đoàn và phong trào thanh thiếu nhi.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8bbb2afb5b9407beda66e,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_160512_163960.wav,tương ứng với nguồn tăng thu ngân sách trung ương năm 2022,Tương ứng với nguồn tăng thu ngân sách trung ương năm 2022.,3.4480625,nam,nam,true,0,true,Tương ứng với nguồn tăng thu ngân sách trung ương năm 2022.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8bcf7afb5b9407beda698,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_365567_369271.wav,phấn đấu giảm tỷ lệ hộ nghèo bình quân đạt từ 2 đến 3%,Phấn đấu giảm tỷ lệ hộ nghèo bình quân đạt từ 2 đến 3%.,3.7040625,nam,nam,true,0,true,Phấn đấu giảm tỷ lệ hộ nghèo bình quân đạt từ 2 đến 3%.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8bd7fafb5b9407beda6aa,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_461823_467575.wav,thời gian thực hiện dự án từ tháng 12 năm 2023 đến tháng 12 năm 2025,Thời gian thực hiện dự án từ tháng 12 năm 2023 đến tháng 12 năm 2025..,5.752,nam,nam,true,0,true,Thời gian thực hiện dự án từ tháng 12 năm 2023 đến tháng 12 năm 2025..,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8beeaafb5b9407beda6df,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_666879_670327.wav,huyền có 7 xã đặc biệt khó khăn với khoảng 5400 hộ,Huyền có 7 xã đặc biệt khó khăn với khoảng 5.400 hộ.,3.4480625,nam,nam,true,0,true,Huyền có 7 xã đặc biệt khó khăn với khoảng 5.400 hộ.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8bf42afb5b9407beda6ea,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_731647_738935.wav,cuộc thi có 94 dự án với 177 học sinh đến từ các trường trung học cơ sở và trung học phổ thông trên địa bàn tỉnh tham gia,Cuộc thi có 94 dự án với 177 học sinh đến từ các trường Trung học cơ sở và Trung học phổ thông trên địa bàn tỉnh tham gia.,7.2880625,nam,nam,true,0,true,Cuộc thi có 94 dự án với 177 học sinh đến từ các trường Trung học cơ sở và Trung học phổ thông trên địa bàn tỉnh tham gia.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8bf5dafb5b9407beda6ed,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_750847_751991.wav,với 72 học sinh,Với 72 học sinh.,1.1440625,nam,nam,true,0,true,Với 72 học sinh.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8bf6eafb5b9407beda6ef,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_759551_760951.wav,với 105 học sinh,Với 105 học sinh.,1.4,nam,nam,true,0,true,Với 105 học sinh.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c0daafb5b9407beda71b,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_974847_979063.wav,để thực hiện hiệu quả công tác đoàn và phong trào thanh thiếu nhi năm 2024,Để thực hiện hiệu quả công tác Đoàn và phong trào thanh thiếu nhi năm 2024..,4.2160625,nam,nam,true,0,true,Để thực hiện hiệu quả công tác Đoàn và phong trào thanh thiếu nhi năm 2024..,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c0e9afb5b9407beda71d,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_984831_988535.wav,trong đó một trong những nhóm chỉ tiêu đáng chú ý góp phần thực hiện chủ đề 5,"Trong đó, một trong những nhóm chỉ tiêu đáng chú ý góp phần thực hiện chủ đề 5.:",3.704,nam,nam,true,0,true,"Trong đó, một trong những nhóm chỉ tiêu đáng chú ý góp phần thực hiện chủ đề 5.:",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c1e5afb5b9407beda740,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_1140223_1141623.wav,năm 2022,năm 2022.,1.4,nam,nam,true,0,true,năm 2022.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c30bafb5b9407beda766,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_1312000_1313912.wav,với số tiền 300000 đồng,Với số tiền 300.000 đồng.,1.912,nam,nam,true,0,true,Với số tiền 300.000 đồng.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c360afb5b9407beda775,audios/Đài_Phát_thanh_và_Truyền_hình_Phú_Yên/thoi_su_toi_1612024/8111763215093200027_1369856_1371512.wav,năm 2024,năm 2024,1.6560625,nam,nam,true,0,true,năm 2024,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c543afb5b9407beda7b4,audios/Truyền_hình_Khánh_Hòa/thoi_su_trua_171__can_giai_phap_quan_ly_gia_phong_khach_san_tai_nha_trang/1464004318040624329_108544_111992.wav,kết nối với bảo hiểm xã hội 63 tỉnh thành phố trực thuộc trung ương,"Kết nối với Bảo hiểm xã hội 63 tỉnh, thành phố, trực thuộc Trung ương.",3.4480625,nam,nam,true,0,true,"Kết nối với Bảo hiểm xã hội 63 tỉnh, thành phố, trực thuộc Trung ương.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c754afb5b9407beda7f8,audios/Truyền_hình_Khánh_Hòa/thoi_su_trua_171__can_giai_phap_quan_ly_gia_phong_khach_san_tai_nha_trang/1464004318040624329_359167_363127.wav,số lượng các vụ án vụ việc tạm đình chỉ so với năm 2023,"Số lượng các vụ án, vụ việc tạm đình chỉ so với năm 2023.",3.96,nam,nam,true,0,true,"Số lượng các vụ án, vụ việc tạm đình chỉ so với năm 2023.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c8b2afb5b9407beda82a,audios/Truyền_hình_Khánh_Hòa/thoi_su_trua_171__can_giai_phap_quan_ly_gia_phong_khach_san_tai_nha_trang/1464004318040624329_590079_592759.wav,trong đó trên 50% là khách sạn 3 sao trở lên,"Trong đó, trên 50% là khách sạn 3 sao trở lên.",2.68,nam,nam,true,0,true,"Trong đó, trên 50% là khách sạn 3 sao trở lên.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8c921afb5b9407beda83c,audios/Truyền_hình_Khánh_Hòa/thoi_su_trua_171__can_giai_phap_quan_ly_gia_phong_khach_san_tai_nha_trang/1464004318040624329_656383_658039.wav,900 thì cũng tạm ổn,900 thì cũng tạm ổn.,1.656,nam,nam,true,0,true,900 thì cũng tạm ổn.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8ccf5afb5b9407beda8b4,audios/Truyền_hình_Khánh_Hòa/thoi_su_toi_161__khanh_hoa_ra_quan_cao_diem_bao_dam_trat_tu_an_toan_giao_thong_dip_tet/983991158644680417_328191_334455.wav,trong năm 2023 ngành đã chú trọng công tác bảo tồn di sản văn hóa tổ chức nhiều hoạt động văn hóa quần chúng,"Trong năm 2023, ngành đã chú trọng công tác bảo tồn di sản văn hóa, tổ chức nhiều hoạt động văn hóa quần chúng.",6.264,nam,nam,true,0,true,"Trong năm 2023, ngành đã chú trọng công tác bảo tồn di sản văn hóa, tổ chức nhiều hoạt động văn hóa quần chúng.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8cd2dafb5b9407beda8ba,audios/Truyền_hình_Khánh_Hòa/thoi_su_toi_161__khanh_hoa_ra_quan_cao_diem_bao_dam_trat_tu_an_toan_giao_thong_dip_tet/983991158644680417_376575_384119.wav,đã hoàn thành xuất sắc nhiệm vụ được giao đặc biệt là tổ chức thành công nhiều sự kiện văn hóa lớn tiêu biểu triển khai nhiệm vụ năm 2024,"Đã hoàn thành xuất sắc nhiệm vụ được giao, đặc biệt là tổ chức thành công nhiều sự kiện văn hóa lớn, tiêu biểu. Triển khai nhiệm vụ năm 2024..",7.544,nam,nam,true,0,true,"Đã hoàn thành xuất sắc nhiệm vụ được giao, đặc biệt là tổ chức thành công nhiều sự kiện văn hóa lớn, tiêu biểu. Triển khai nhiệm vụ năm 2024..",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8cd5dafb5b9407beda8bf,audios/Truyền_hình_Khánh_Hòa/thoi_su_toi_161__khanh_hoa_ra_quan_cao_diem_bao_dam_trat_tu_an_toan_giao_thong_dip_tet/983991158644680417_405759_410231.wav,trong quản lý và tổ chức hoạt động văn hóa và thể thao tại địa phương năm 2023,Trong Quản lý và Tổ chức Hoạt động Văn hóa và Thể thao tại địa phương năm 2023.,4.4720625,nam,nam,true,0,true,Trong Quản lý và Tổ chức Hoạt động Văn hóa và Thể thao tại địa phương năm 2023.,true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8cebbafb5b9407beda8f0,audios/Truyền_hình_Khánh_Hòa/thoi_su_toi_161__khanh_hoa_ra_quan_cao_diem_bao_dam_trat_tu_an_toan_giao_thong_dip_tet/983991158644680417_586495_595319.wav,theo kế hoạch chương trình được tổ chức vào lúc 8 giờ ngày 2 tháng 4 năm 2024 tại trung tâm hội nghị và nhà khách tỉnh khánh hòa 46 trần phú nha trang,"Theo kế hoạch, chương trình được tổ chức vào lúc 8 giờ ngày 2 tháng 4 năm 2024 tại Trung tâm Hội nghị và Nhà khách tỉnh Khánh Hòa, 46 Trần Phú, Nha Trang.",8.824,nam,nam,true,0,true,"Theo kế hoạch, chương trình được tổ chức vào lúc 8 giờ ngày 2 tháng 4 năm 2024 tại Trung tâm Hội nghị và Nhà khách tỉnh Khánh Hòa, 46 Trần Phú, Nha Trang.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8d168afb5b9407beda941,audios/Truyền_hình_Khánh_Hòa/thoi_su_toi_161__khanh_hoa_ra_quan_cao_diem_bao_dam_trat_tu_an_toan_giao_thong_dip_tet/983991158644680417_1004543_1006455.wav,quốc lộ 1a quốc lộ 26,"Quốc lộ 1A, Quốc lộ 26.",1.912,nam,nam,true,0,true,"Quốc lộ 1A, Quốc lộ 26.",true,openAI/whisper,2024-01-17T21:24:17.485Z
65a8d24aafb5b9407beda95f,audios/Truyền_hình_Khánh_Hòa/thoi_su_toi_161__khanh_hoa_ra_quan_cao_diem_bao_dam_trat_tu_an_toan_giao_thong_dip_tet/983991158644680417_1126655_1130359.wav,746 trường hợp chuyển kho bạc nhà nước thu hơn 83 tỷ đồng,746 trường hợp. Chuyển Kho bạc Nhà nước thu hơn 83 tỷ đồng.,3.704,nam,nam,true,0,true,746 trường hợp. Chuyển Kho bạc Nhà nước thu hơn 83 tỷ đồng.,true,openAI/whisper,2024-01-17T21:24:17.485Z
